num_ingredients,num_steps,desc_len,vote_count,instr_len,ingr_len,time_cue_count,cuisine,course,diet,total_time_min,is_quick
13,10,534,127,1471,202,1,Continental,World Breakfast,Vegetarian,35.0,1
17,10,374,2958,932,151,0,Other,Lunch,Vegetarian,60.0,0
13,8,668,1448,589,228,3,Indian,Dinner,Vegetarian,30.0,1
12,6,225,358,594,113,0,Other,Snack,Vegetarian,40.0,1
20,9,364,960,920,154,0,North Indian Recipes,Dinner,High Protein Vegetarian,60.0,0
17,9,634,1056,883,236,4,Other,Dinner,Non Vegeterian,75.0,0
8,9,787,9253,799,133,6,Karnataka,Side Dish,Vegetarian,20.0,1
13,7,404,203,595,143,0,North Indian Recipes,Dinner,Vegetarian,70.0,0
29,10,312,382,1140,264,0,North Indian Recipes,Lunch,Vegan,90.0,0
10,7,310,247,554,81,0,Indian,Lunch,Diabetic Friendly,40.0,1
12,6,691,535,648,83,0,Indian,Lunch,High Protein Vegetarian,35.0,1
13,6,379,140,549,122,0,Gujarati Recipes﻿,Side Dish,No Onion No Garlic (Sattvic),55.0,0
4,12,492,639,1143,33,11,Other,North Indian Breakfast,Gluten Free,165.0,0
7,8,807,891,680,120,4,South Indian Recipes,Side Dish,Vegetarian,20.0,1
11,13,581,2768,1084,142,4,Other,Appetizer,Vegetarian,55.0,0
13,10,605,235,1068,160,4,Other,Appetizer,Vegetarian,60.0,0
8,6,333,261,501,49,0,North Indian Recipes,Dinner,Vegetarian,30.0,1
7,4,330,62,461,83,0,Indian,Side Dish,Vegetarian,15.0,1
16,7,355,708,740,140,0,North Indian Recipes,Dinner,Vegetarian,45.0,1
18,8,290,230,660,165,0,Indian,Snack,Vegetarian,40.0,1
13,8,993,853,620,187,2,Other,Lunch,Diabetic Friendly,40.0,1
15,10,344,489,1108,181,0,North Indian Recipes,Dinner,Vegetarian,60.0,0
11,7,344,155,492,100,0,Indian,Dinner,Vegetarian,35.0,1
7,6,623,306,737,141,4,Continental,Appetizer,High Protein Vegetarian,30.0,1
9,4,239,2420,370,94,0,Indian,Snack,Vegetarian,30.0,1
16,7,406,947,738,142,0,North Indian Recipes,Dinner,Vegetarian,50.0,0
10,6,387,237,607,92,0,South Indian Recipes,Dinner,Vegetarian,40.0,1
6,7,640,2533,890,54,5,Other,Snack,Diabetic Friendly,15.0,1
11,8,486,863,1600,188,3,Other,Dinner,Vegetarian,50.0,0
7,6,749,115,409,106,0,Continental,Appetizer,Vegetarian,25.0,1
8,6,774,187,455,125,3,Continental,Appetizer,High Protein Vegetarian,35.0,1
9,8,405,167,679,97,0,Tamil Nadu,Lunch,Vegetarian,35.0,1
11,8,957,140,897,144,4,Other,Snack,Vegetarian,60.0,0
13,5,431,1139,485,125,0,Indian,Lunch,Vegetarian,25.0,1
14,17,752,724,2658,239,7,Other,Snack,Vegetarian,155.0,0
13,7,417,446,662,138,0,South Indian Recipes,Lunch,Vegetarian,50.0,0
10,9,703,163,958,160,4,Continental,Snack,Vegetarian,65.0,0
13,5,275,716,510,109,0,North Indian Recipes,Side Dish,Vegetarian,50.0,0
12,7,443,713,621,110,0,Kerala Recipes,Lunch,Vegetarian,25.0,1
15,9,404,210,975,151,0,Indian,Dinner,High Protein Vegetarian,60.0,0
8,6,404,202,444,117,0,Continental,Side Dish,Vegetarian,30.0,1
11,6,421,101,485,98,0,South Indian Recipes,Lunch,Vegetarian,20.0,1
11,6,288,147,635,78,0,North Indian Recipes,Lunch,Vegetarian,35.0,1
11,7,345,484,621,75,0,Maharashtrian Recipes,Dinner,Vegetarian,35.0,1
15,5,460,762,605,133,0,North Indian Recipes,Dinner,Vegetarian,40.0,1
14,11,899,128,987,148,6,Continental,World Breakfast,Vegetarian,35.0,1
16,10,383,542,1033,114,0,Indian,Dessert,Vegetarian,60.0,0
12,12,526,461,875,159,0,Continental,Appetizer,High Protein Vegetarian,30.0,1
14,13,0,697,980,219,4,South Indian Recipes,Side Dish,Diabetic Friendly,40.0,1
11,5,486,111,542,87,0,South Indian Recipes,South Indian Breakfast,High Protein Vegetarian,50.0,0
7,7,1549,886,521,79,1,Indian,Side Dish,Vegetarian,15.0,1
9,13,606,2245,875,170,4,North Indian Recipes,Lunch,Vegetarian,40.0,1
9,5,361,988,417,91,0,Indian,Snack,Vegetarian,15.0,1
11,6,523,171,790,71,0,Karnataka,Lunch,High Protein Vegetarian,40.0,1
8,11,596,2669,1191,130,6,Kerala Recipes,Snack,Vegetarian,90.0,0
16,10,379,1997,688,117,0,Gujarati Recipes﻿,Lunch,Vegetarian,20.0,1
13,7,350,174,629,89,0,Indian,Side Dish,Vegetarian,35.0,1
8,4,361,237,305,64,0,Indian,Side Dish,Vegetarian,150.0,0
10,8,328,1286,844,183,2,South Indian Recipes,Side Dish,Vegetarian,20.0,1
15,11,367,1040,757,137,0,North Indian Recipes,Dinner,Vegetarian,45.0,1
14,9,149,744,776,140,0,Indian,Lunch,Vegetarian,40.0,1
9,14,439,321,1236,146,4,Maharashtrian Recipes,Dessert,Vegetarian,55.0,0
10,11,997,780,830,151,2,Indian,Dinner,Vegetarian,30.0,1
6,6,320,2309,758,44,0,Gujarati Recipes﻿,Dessert,Vegetarian,55.0,0
16,8,378,1012,773,163,0,South Indian Recipes,Dinner,Vegetarian,30.0,1
4,10,480,475,1145,23,0,Indian,Lunch,Vegetarian,20.0,1
14,6,324,2718,623,122,0,Rajasthani,Lunch,High Protein Vegetarian,40.0,1
9,9,426,216,823,159,7,Other,Lunch,Vegetarian,40.0,1
16,11,401,1097,762,254,4,North Indian Recipes,Lunch,Vegetarian,45.0,1
15,8,306,325,738,109,0,North Indian Recipes,Lunch,Diabetic Friendly,45.0,1
7,5,270,2287,592,42,0,Other,Dessert,Vegetarian,35.0,1
5,10,461,175,1191,59,5,Continental,Dessert,Eggetarian,110.0,0
3,7,695,930,380,20,0,Other,World Breakfast,Sugar Free Diet,15.0,1
10,6,370,1281,627,94,0,North Indian Recipes,Dinner,High Protein Vegetarian,35.0,1
8,5,674,568,392,145,0,Continental,Appetizer,Vegetarian,15.0,1
5,4,329,642,508,36,0,North Indian Recipes,Dessert,Vegetarian,50.0,0
4,7,578,315,655,51,1,Continental,World Breakfast,Vegetarian,20.0,1
13,10,518,1021,545,180,1,Karnataka,Appetizer,Diabetic Friendly,20.0,1
4,7,722,1917,407,42,1,Continental,Snack,Vegetarian,20.0,1
13,8,631,340,975,198,10,Other,Lunch,Vegetarian,105.0,0
9,10,663,10086,817,119,5,Other,Appetizer,Non Vegeterian,60.0,0
9,6,431,331,412,132,0,Continental,Appetizer,Vegetarian,15.0,1
6,9,598,613,1010,81,10,Other,Dessert,Vegetarian,35.0,1
12,9,500,1701,752,173,7,Indian,Snack,Vegetarian,215.0,0
15,8,425,9204,1313,251,1,Indian,Lunch,High Protein Vegetarian,40.0,1
7,8,609,124,838,120,0,Other,Appetizer,Vegetarian,15.0,1
17,7,293,568,703,142,0,North Indian Recipes,Lunch,Vegetarian,45.0,1
9,6,438,190,707,65,0,Other,Lunch,Vegetarian,55.0,0
11,7,639,733,796,166,3,North Indian Recipes,Lunch,High Protein Vegetarian,65.0,0
9,10,509,1143,727,121,2,Indian,Snack,Vegetarian,60.0,0
5,8,436,1575,874,74,4,Continental,Snack,Vegetarian,90.0,0
11,9,408,2276,761,186,4,Other,Dinner,Vegetarian,80.0,0
9,12,608,3441,1278,133,5,Other,Appetizer,Vegetarian,35.0,1
9,5,356,143,534,98,0,South Indian Recipes,Lunch,Vegetarian,30.0,1
20,5,400,1151,801,143,0,Indian,Indian Breakfast,Vegetarian,50.0,0
11,6,360,246,588,83,0,Kerala Recipes,Lunch,Vegetarian,40.0,1
14,5,454,1967,496,137,0,Indian,Lunch,Vegan,40.0,1
24,7,343,3288,779,242,0,Other,Dinner,High Protein Vegetarian,50.0,0
12,8,304,2256,709,113,0,Indian,Lunch,High Protein Vegetarian,30.0,1
17,10,364,399,840,302,2,Other,Main Course,Vegetarian,35.0,1
13,4,411,1437,558,95,0,Rajasthani,Side Dish,Vegetarian,50.0,0
15,6,346,3705,543,114,0,Indian,Lunch,Vegetarian,30.0,1
10,10,546,317,1129,142,6,Continental,Snack,Vegetarian,45.0,1
17,7,359,264,657,129,0,Bengali Recipes,Lunch,Vegetarian,50.0,0
5,10,391,357,1129,76,0,South Indian Recipes,Dessert,Vegetarian,20.0,1
8,12,532,210,764,103,4,Other,Appetizer,Non Vegeterian,45.0,1
23,19,403,363,2404,316,12,Continental,Dessert,Vegetarian,50.0,0
8,4,70,142,381,70,0,Indian,Side Dish,Vegetarian,25.0,1
13,15,1438,2532,1942,252,13,Other,Main Course,Vegetarian,50.0,0
12,12,704,413,1033,239,5,North Indian Recipes,Side Dish,Vegetarian,35.0,1
17,12,608,238,1127,271,2,South Indian Recipes,Snack,Vegetarian,30.0,1
14,19,399,3608,1469,201,7,Kerala Recipes,Side Dish,Non Vegeterian,45.0,1
16,8,326,3828,863,134,0,North Indian Recipes,Lunch,Vegetarian,50.0,0
6,7,1062,1959,742,72,6,South Indian Recipes,Side Dish,Vegetarian,40.0,1
10,5,405,118,391,89,0,Indian,Side Dish,Vegetarian,30.0,1
13,12,400,327,1178,202,4,South Indian Recipes,Dinner,Vegetarian,25.0,1
13,8,286,69,736,101,0,Indian,Side Dish,Vegetarian,40.0,1
12,9,403,296,744,116,0,Indian,Dinner,Vegetarian,45.0,1
10,5,279,2109,541,84,0,Rajasthani,Lunch,Vegetarian,45.0,1
12,6,360,296,702,91,0,South Indian Recipes,Lunch,Vegetarian,40.0,1
10,8,118,8311,759,81,0,Indian,Side Dish,Diabetic Friendly,45.0,1
13,8,369,1061,732,100,0,North Indian Recipes,Lunch,Vegetarian,50.0,0
10,5,320,214,573,72,0,South Indian Recipes,Dinner,Vegetarian,40.0,1
13,12,485,7516,1142,235,3,North Indian Recipes,Lunch,Vegetarian,35.0,1
21,8,322,141,876,190,0,Indian,Lunch,Vegetarian,50.0,0
9,5,394,339,656,71,0,South Indian Recipes,South Indian Breakfast,High Protein Vegetarian,45.0,1
10,5,448,2620,609,86,0,North Indian Recipes,North Indian Breakfast,Gluten Free,90.0,0
15,9,653,1012,1090,252,0,North Indian Recipes,Appetizer,Vegetarian,55.0,0
17,7,441,449,784,125,0,South Indian Recipes,South Indian Breakfast,Vegetarian,60.0,0
9,6,595,415,689,134,1,Other,Snack,Vegetarian,25.0,1
8,11,549,283,959,109,8,South Indian Recipes,Dessert,Vegetarian,45.0,1
3,12,685,125,1188,43,3,Fusion,Appetizer,Vegetarian,13.0,1
12,10,547,332,628,223,4,Other,Lunch,Vegetarian,25.0,1
2,5,439,8554,591,27,0,South Indian Recipes,South Indian Breakfast,High Protein Vegetarian,500.0,0
13,18,402,3133,1412,182,6,Fusion,Lunch,Vegetarian,30.0,1
10,12,452,1175,755,156,4,North Indian Recipes,Lunch,Vegetarian,35.0,1
17,17,1047,680,2113,281,6,Other,Side Dish,Non Vegeterian,65.0,0
8,11,330,4567,646,142,1,Indian,Snack,Vegetarian,60.0,0
11,5,510,302,716,144,0,Indian,Appetizer,Non Vegeterian,30.0,1
12,6,439,407,409,78,0,Indian,Side Dish,Vegetarian,30.0,1
5,9,1093,456,712,43,10,Tamil Nadu,Dessert,Vegetarian,30.0,1
13,5,373,97,600,85,0,South Indian Recipes,Side Dish,Vegetarian,20.0,1
7,14,584,432,828,115,2,Rajasthani,Lunch,Gluten Free,20.0,1
7,7,773,314,650,70,3,Other,Appetizer,Sugar Free Diet,25.0,1
15,8,384,1631,987,126,0,Other,Lunch,High Protein Vegetarian,70.0,0
16,6,325,333,632,127,0,South Indian Recipes,South Indian Breakfast,Vegetarian,40.0,1
17,9,382,306,1006,149,0,Other,Dinner,High Protein Vegetarian,55.0,0
7,11,685,239,1259,89,8,Continental,Appetizer,High Protein Vegetarian,80.0,0
10,4,325,2022,546,83,0,North Indian Recipes,Lunch,Vegetarian,25.0,1
11,11,548,772,1109,164,12,Other,Appetizer,Vegetarian,90.0,0
7,6,399,2325,422,60,0,Indian,Side Dish,Vegetarian,30.0,1
9,6,253,4091,420,68,0,North Indian Recipes,Lunch,Vegetarian,40.0,1
8,5,326,237,508,59,0,Kerala Recipes,Lunch,Vegetarian,30.0,1
8,5,376,113,317,71,0,Other,Lunch,Vegetarian,30.0,1
2,12,417,1627,1213,14,5,Indian,Unknown,Unknown,107.0,0
6,4,591,2123,323,89,3,Other,Unknown,Vegetarian,15.0,1
13,5,458,2170,869,210,1,Andhra,Dinner,Non Vegeterian,30.0,1
9,7,443,551,870,105,2,Other,Dessert,Vegetarian,30.0,1
12,7,660,406,634,238,2,Other,Lunch,Vegetarian,15.0,1
10,14,400,579,1789,135,8,Continental,Snack,Vegetarian,50.0,0
11,11,459,167,1149,158,4,Indian,Appetizer,Non Vegeterian,75.0,0
8,7,861,985,546,112,1,Maharashtrian Recipes,Side Dish,Non Vegeterian,45.0,1
4,10,700,1693,784,40,6,Kerala Recipes,Dessert,Vegetarian,90.0,0
11,5,421,346,548,121,0,Continental,Side Dish,Vegetarian,10.0,1
12,11,399,154,1230,176,3,Other,Dinner,Non Vegeterian,30.0,1
9,7,510,149,575,130,1,Continental,Snack,Eggetarian,35.0,1
12,7,484,343,822,163,3,Indian,Snack,Vegetarian,15.0,1
4,10,708,412,963,39,12,Other,South Indian Breakfast,Vegetarian,40.0,1
11,7,336,517,550,92,0,Indian,Side Dish,Vegetarian,150.0,0
13,10,728,1039,1078,199,6,Indian,Appetizer,Vegetarian,40.0,1
11,8,347,363,640,83,0,Indian,Side Dish,Vegetarian,30.0,1
13,10,365,290,1403,174,3,Other,Dinner,Non Vegeterian,40.0,1
12,4,416,285,571,114,0,Karnataka,South Indian Breakfast,Vegetarian,510.0,0
18,10,767,1433,1111,299,7,South Indian Recipes,South Indian Breakfast,Vegetarian,55.0,0
8,6,370,197,534,95,0,Other,Lunch,Vegetarian,50.0,0
9,6,518,1339,746,134,1,South Indian Recipes,South Indian Breakfast,Vegetarian,25.0,1
10,11,599,1204,958,147,0,Continental,Dinner,Vegetarian,75.0,0
15,7,483,646,762,194,0,Indian,Appetizer,Non Vegeterian,25.0,1
3,10,762,3986,712,36,0,Indian,Unknown,Vegan,10.0,1
9,9,388,64561,644,109,2,Continental,World Breakfast,Eggetarian,20.0,1
5,13,549,22261,698,81,5,Other,Snack,Vegetarian,30.0,1
9,6,626,5233,513,187,6,Other,Unknown,Unknown,15.0,1
3,8,510,2392,410,27,1,Other,Unknown,Vegetarian,7.0,1
7,6,445,468,509,95,1,Continental,Unknown,Unknown,20.0,1
4,7,505,399,563,44,2,Continental,Snack,Vegetarian,30.0,1
5,7,555,489,292,58,1,Continental,Snack,Vegetarian,20.0,1
16,21,460,349,1570,170,2,Continental,World Breakfast,Vegetarian,40.0,1
19,13,490,2459,907,176,0,Indian,Dinner,Vegetarian,350.0,0
11,7,333,823,572,86,0,Rajasthani,Lunch,Vegetarian,30.0,1
12,6,524,2456,1062,175,3,Other,Main Course,Vegetarian,60.0,0
7,6,410,1775,317,78,0,Indian,Side Dish,Vegetarian,35.0,1
13,11,495,547,1394,206,3,Other,Appetizer,Vegetarian,60.0,0
18,5,665,1870,1002,308,6,Maharashtrian Recipes,Unknown,Unknown,40.0,1
9,8,732,2637,603,123,1,Maharashtrian Recipes,Snack,Vegetarian,25.0,1
7,6,367,652,303,63,0,Indian,Side Dish,Vegetarian,35.0,1
13,6,482,1835,630,189,0,Indian,North Indian Breakfast,Eggetarian,35.0,1
8,5,384,677,605,112,0,Indian,South Indian Breakfast,Vegetarian,45.0,1
18,6,343,1435,702,164,0,South Indian Recipes,South Indian Breakfast,Vegetarian,45.0,1
9,6,311,1039,597,75,0,Indian,Lunch,Vegetarian,40.0,1
17,8,415,148,848,130,0,Indian,Lunch,Vegetarian,30.0,1
7,7,534,427,508,111,2,Maharashtrian Recipes,Dessert,Vegetarian,85.0,0
9,8,608,396,580,116,3,Maharashtrian Recipes,Lunch,Vegetarian,35.0,1
8,6,323,901,384,51,0,Indian,Side Dish,Vegetarian,35.0,1
10,9,624,2619,971,192,7,Maharashtrian Recipes,Lunch,Vegetarian,60.0,0
4,5,333,356,349,27,0,Fusion,World Breakfast,Vegetarian,25.0,1
17,10,691,256,884,202,2,Continental,Snack,Vegetarian,40.0,1
12,6,388,132,653,100,0,North Indian Recipes,Lunch,Vegetarian,50.0,0
17,8,399,264,731,167,0,North Indian Recipes,Lunch,High Protein Vegetarian,60.0,0
15,7,415,9346,1076,134,0,Other,North Indian Breakfast,Vegetarian,60.0,0
11,12,1169,210,1395,130,1,Continental,World Breakfast,Vegetarian,50.0,0
9,8,388,125,621,147,2,Continental,Appetizer,Vegetarian,20.0,1
7,6,733,364,508,104,1,Continental,Dinner,High Protein Non Vegetarian,20.0,1
18,8,401,1668,901,155,0,North Indian Recipes,Lunch,High Protein Vegetarian,65.0,0
13,10,648,298,978,157,4,Other,World Breakfast,Eggetarian,55.0,0
9,5,331,6817,561,52,0,North Indian Recipes,North Indian Breakfast,Eggetarian,30.0,1
6,4,329,327,401,65,0,Indian,Side Dish,Vegetarian,20.0,1
11,9,417,19480,517,189,3,Other,Appetizer,Vegetarian,20.0,1
6,11,569,341,975,107,4,Fusion,Dessert,Vegetarian,60.0,0
19,9,308,436,897,176,0,Indian,Lunch,Vegetarian,35.0,1
4,7,292,127,566,52,0,Indian,Side Dish,Vegan,25.0,1
7,5,359,438,256,42,0,Indian,Side Dish,Vegetarian,30.0,1
7,14,661,406,1646,84,3,Continental,Dessert,Eggetarian,40.0,1
13,11,593,4323,1065,221,5,Maharashtrian Recipes,Lunch,Vegetarian,50.0,0
19,14,773,566,1457,338,3,Maharashtrian Recipes,Snack,Vegetarian,40.0,1
21,10,355,727,1107,193,0,Other,Lunch,Vegetarian,550.0,0
4,7,528,738,506,67,4,Maharashtrian Recipes,Dessert,Vegetarian,20.0,1
16,7,292,90,778,142,0,Kerala Recipes,Lunch,Vegetarian,35.0,1
16,6,375,652,782,142,0,South Indian Recipes,Lunch,Vegetarian,45.0,1
11,5,348,242,555,113,0,Rajasthani,Lunch,Vegetarian,40.0,1
18,19,349,474,1333,263,5,North Indian Recipes,Lunch,Vegetarian,45.0,1
11,9,578,239,1049,137,4,Indian,Side Dish,Vegetarian,25.0,1
11,6,406,1751,765,96,0,North Indian Recipes,Lunch,Vegetarian,40.0,1
14,6,288,233,691,116,0,North Indian Recipes,Lunch,Vegetarian,20.0,1
6,6,722,1191,554,79,3,Maharashtrian Recipes,South Indian Breakfast,Vegetarian,65.0,0
7,10,502,2866,1478,104,11,Italian Recipes,Appetizer,Vegetarian,45.0,1
7,13,453,392,1788,124,10,Continental,Appetizer,Vegetarian,60.0,0
3,6,283,983,898,37,12,Other,Side Dish,Vegetarian,20.0,1
12,8,568,4554,906,205,2,Maharashtrian Recipes,North Indian Breakfast,Vegetarian,155.0,0
17,16,472,385,1196,270,11,North Indian Recipes,Lunch,Vegetarian,35.0,1
15,4,437,96,499,149,0,Indian,Dinner,Vegetarian,35.0,1
14,11,608,568,865,221,3,Other,Lunch,Vegetarian,30.0,1
18,17,1355,1026,2021,263,5,Bengali Recipes,Side Dish,Vegetarian,55.0,0
8,14,518,1146,1574,117,3,Continental,Dinner,Vegetarian,55.0,0
14,11,340,2045,1009,251,6,Tamil Nadu,Side Dish,Vegetarian,30.0,1
10,6,1110,242,921,135,3,Continental,Appetizer,Vegetarian,500.0,0
11,9,366,2121,945,201,6,Other,Dinner,Vegetarian,50.0,0
19,7,427,512,860,180,0,Kerala Recipes,Dinner,Vegetarian,50.0,0
7,12,447,598,1514,92,8,Indian,Dessert,Vegetarian,40.0,1
13,12,585,1225,1318,200,4,Fusion,Side Dish,Vegetarian,55.0,0
14,7,407,4457,623,112,0,Rajasthani,Lunch,Vegetarian,35.0,1
9,6,340,121,539,80,0,Other,Lunch,Vegetarian,45.0,1
11,5,385,269,505,67,0,Indian,Lunch,Gluten Free,35.0,1
8,9,711,372,793,95,4,South Indian Recipes,Snack,Vegetarian,170.0,0
9,10,440,611,1344,119,9,Other,Appetizer,Vegetarian,60.0,0
8,8,678,434,1118,110,7,South Indian Recipes,South Indian Breakfast,High Protein Vegetarian,50.0,0
10,10,519,4106,1549,129,13,Fusion,Unknown,High Protein Vegetarian,120.0,0
17,9,625,7882,1278,299,4,North Indian Recipes,North Indian Breakfast,Vegetarian,30.0,1
14,6,666,1707,1054,222,5,North Indian Recipes,Dinner,High Protein Vegetarian,45.0,1
10,7,869,678,947,173,8,North Indian Recipes,Dinner,High Protein Vegetarian,155.0,0
14,14,461,2955,2309,232,7,Continental,Main Course,Vegetarian,80.0,0
10,7,760,1101,614,138,4,Other,Lunch,Vegetarian,50.0,0
21,12,540,482,1359,336,4,North Indian Recipes,Lunch,Vegetarian,45.0,1
9,7,828,231,691,87,5,Continental,Appetizer,Vegetarian,35.0,1
9,19,452,806,1908,120,5,Indian,Snack,Vegetarian,60.0,0
16,10,449,1006,1019,139,0,Indian,Lunch,Vegetarian,50.0,0
20,23,525,392,2099,287,9,Indian,Appetizer,Non Vegeterian,60.0,0
16,8,327,1418,774,136,0,North Indian Recipes,Lunch,Vegetarian,50.0,0
8,7,474,329,1054,118,2,Other,Unknown,High Protein Vegetarian,50.0,0
4,7,1197,1160,573,63,0,Indian,Unknown,Vegetarian,25.0,1
6,9,478,898,909,94,1,Continental,Appetizer,Vegetarian,45.0,1
5,15,496,918,1265,78,2,Maharashtrian Recipes,Indian Breakfast,Vegetarian,30.0,1
10,9,469,2285,1096,142,4,Other,Appetizer,Vegetarian,50.0,0
2,10,720,648,1280,10,3,Indian,Snack,Vegetarian,22.0,1
5,13,547,2081,1771,62,5,Indian,Main Course,Vegetarian,35.0,1
10,8,450,1171,746,162,2,South Indian Recipes,Side Dish,Diabetic Friendly,40.0,1
19,10,386,3446,868,302,6,Andhra,Lunch,Vegetarian,40.0,1
15,13,509,609,1581,251,3,Tamil Nadu,Side Dish,Vegetarian,30.0,1
3,13,428,6559,989,28,2,Rajasthani,Lunch,Vegetarian,45.0,1
15,17,552,3279,1183,277,2,Indian,Lunch,Vegetarian,25.0,1
11,5,572,479,588,138,0,Italian Recipes,Appetizer,Vegetarian,15.0,1
17,7,639,8545,805,278,5,Andhra,Lunch,Vegetarian,30.0,1
7,5,578,387,617,82,0,Karnataka,South Indian Breakfast,Vegetarian,40.0,1
8,8,539,1094,641,130,1,Continental,Snack,Vegetarian,30.0,1
12,12,458,1462,1691,178,8,Rajasthani,Snack,High Protein Vegetarian,70.0,0
11,5,485,898,535,99,0,Indian,Dinner,Vegetarian,30.0,1
13,6,551,3386,482,266,4,Other,Unknown,Unknown,10.0,1
4,14,462,2872,1011,44,3,Continental,Side Dish,Vegetarian,90.0,0
6,9,658,657,1081,92,4,Continental,Appetizer,Vegetarian,15.0,1
5,9,576,686,1552,93,6,South Indian Recipes,Dessert,Vegetarian,45.0,1
11,10,398,2521,688,184,2,Rajasthani,Lunch,Vegetarian,30.0,1
8,9,636,1789,1554,126,6,South Indian Recipes,South Indian Breakfast,Vegetarian,40.0,1
13,9,809,10443,878,197,5,Karnataka,Lunch,Diabetic Friendly,175.0,0
11,14,611,2612,992,205,1,Indian,Lunch,Vegetarian,40.0,1
6,6,672,713,677,103,0,Indian,World Breakfast,Vegetarian,35.0,1
9,11,153,1899,1726,126,6,South Indian Recipes,Dessert,Vegetarian,50.0,0
25,8,419,11491,892,237,0,North Indian Recipes,Lunch,Vegetarian,30.0,1
9,6,832,2012,657,141,1,Continental,Snack,High Protein Vegetarian,15.0,1
13,11,337,2747,869,203,1,Rajasthani,Lunch,Vegetarian,35.0,1
3,13,418,174,1201,36,2,Continental,Dessert,Vegetarian,50.0,0
9,13,63,307,1793,122,3,North Indian Recipes,Dessert,Vegetarian,60.0,0
11,7,376,306,814,86,0,Indian,Lunch,Vegetarian,40.0,1
12,7,625,360,815,162,2,Continental,Dessert,Eggetarian,35.0,1
9,6,283,147,503,60,0,Indian,Side Dish,Vegetarian,30.0,1
5,9,112,851,1019,56,0,Indian,Dessert,Vegetarian,40.0,1
12,4,309,623,543,125,0,Kerala Recipes,Dinner,Vegetarian,30.0,1
5,3,612,2655,371,106,2,Other,Unknown,Unknown,10.0,1
6,7,516,1078,512,66,1,Continental,Snack,Vegetarian,25.0,1
5,7,557,2703,573,71,2,Andhra,South Indian Breakfast,Vegetarian,280.0,0
4,9,413,2052,462,42,0,Continental,World Breakfast,Vegetarian,20.0,1
11,15,46,347,1917,149,5,Other,Dessert,Vegetarian,60.0,0
12,5,317,164,514,102,0,South Indian Recipes,Dinner,Vegetarian,20.0,1
11,5,296,590,537,110,0,Other,Lunch,High Protein Vegetarian,40.0,1
14,10,480,488,948,214,2,Indian,Lunch,Vegetarian,30.0,1
13,6,351,202,745,131,0,Indian,Dinner,Vegetarian,30.0,1
9,4,288,198,368,67,0,Other,Lunch,Vegetarian,45.0,1
7,14,46,9897,1709,77,7,Other,Dessert,Vegetarian,60.0,0
12,3,291,584,477,99,0,Indian,Dinner,Vegetarian,40.0,1
17,8,688,2463,861,278,4,Bengali Recipes,Dinner,Vegetarian,60.0,0
13,4,395,350,622,93,0,North Indian Recipes,Lunch,High Protein Vegetarian,40.0,1
10,6,291,284,654,83,0,Indian,Lunch,Vegetarian,25.0,1
10,4,302,589,494,69,0,Indian,Lunch,Vegetarian,25.0,1
25,19,920,594,2721,398,8,Continental,Dinner,Vegetarian,110.0,0
13,15,704,1277,1943,185,5,Other,Lunch,Vegetarian,120.0,0
10,9,600,183,697,138,2,Italian Recipes,Appetizer,Vegetarian,25.0,1
17,19,483,2459,1760,234,11,Italian Recipes,Snack,Vegetarian,13.0,1
9,7,703,775,785,110,0,Continental,World Breakfast,Vegetarian,20.0,1
5,9,419,1271,1498,87,7,Italian Recipes,Dinner,Vegetarian,100.0,0
8,9,544,915,1105,141,14,Indian,Unknown,Unknown,15.0,1
10,4,290,288,501,105,0,Tamil Nadu,Lunch,Vegetarian,40.0,1
6,4,572,136,531,90,2,Other,World Breakfast,Vegetarian,15.0,1
9,5,539,186,611,128,0,Continental,Side Dish,Vegetarian,15.0,1
8,8,424,390,654,135,4,Other,Main Course,Vegetarian,50.0,0
14,10,547,528,1197,220,10,Other,Side Dish,High Protein Vegetarian,35.0,1
18,21,440,1488,2022,266,4,Italian Recipes,Appetizer,Vegetarian,130.0,0
7,8,1116,998,1157,101,8,Bengali Recipes,Dinner,High Protein Non Vegetarian,30.0,1
16,7,267,773,725,159,0,Indian,Lunch,Vegetarian,30.0,1
19,30,473,175,4077,293,23,Continental,Dessert,Vegetarian,55.0,0
11,19,610,623,1181,172,7,Indian,Appetizer,Vegetarian,35.0,1
20,14,492,1042,1169,331,3,Other,Dinner,Vegetarian,40.0,1
3,14,618,9280,2265,29,4,Maharashtrian Recipes,Snack,Vegetarian,62.0,0
7,7,628,377,693,76,2,Other,Snack,Vegetarian,100.0,0
12,13,870,3582,1180,162,4,Tamil Nadu,Lunch,Vegetarian,30.0,1
6,11,636,1211,1401,82,3,Karnataka,South Indian Breakfast,Vegetarian,40.0,1
11,8,525,968,859,208,10,Karnataka,Lunch,Vegetarian,50.0,0
5,21,600,632,1649,83,7,Other,Dessert,Eggetarian,40.0,1
14,12,419,332,1227,218,10,Continental,Dinner,Vegetarian,100.0,0
4,7,442,307,907,55,3,Continental,Dessert,Vegetarian,480.0,0
10,7,472,2464,540,152,4,South Indian Recipes,Side Dish,Vegetarian,15.0,1
9,10,754,451,822,133,4,Fusion,Appetizer,Vegetarian,40.0,1
